symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GLD,2016-11-30 00:00:00+00:00,111.75,112.79,111.5,112.69,10925538,111.75,112.79,111.5,112.69,10925538,0.0,1.0
GLD,2016-12-01 00:00:00+00:00,111.54,111.99,110.63,111.11,10236970,111.54,111.99,110.63,111.11,10236970,0.0,1.0
GLD,2016-12-02 00:00:00+00:00,112.14,112.32,111.78,111.89,7416468,112.14,112.32,111.78,111.89,7416468,0.0,1.0
GLD,2016-12-05 00:00:00+00:00,111.54,112.11,110.31,111.15,10187891,111.54,112.11,110.31,111.15,10187891,0.0,1.0
GLD,2016-12-06 00:00:00+00:00,111.43,112.03,111.19,111.69,5533689,111.43,112.03,111.19,111.69,5533689,0.0,1.0
GLD,2016-12-07 00:00:00+00:00,111.83,112.5,111.77,112.13,4901840,111.83,112.5,111.77,112.13,4901840,0.0,1.0
GLD,2016-12-08 00:00:00+00:00,111.57,111.8711,111.46,111.72,5977792,111.57,111.8711,111.46,111.72,5977792,0.0,1.0
GLD,2016-12-09 00:00:00+00:00,110.4,111.25,110.19,111.18,10507697,110.4,111.25,110.19,111.18,10507697,0.0,1.0
GLD,2016-12-12 00:00:00+00:00,110.82,111.11,110.2659,110.59,6156469,110.82,111.11,110.2659,110.59,6156469,0.0,1.0
GLD,2016-12-13 00:00:00+00:00,110.45,110.79,110.06,110.57,7961600,110.45,110.79,110.06,110.57,7961600,0.0,1.0
GLD,2016-12-14 00:00:00+00:00,108.83,110.98,108.52,110.95,12933647,108.83,110.98,108.52,110.95,12933647,0.0,1.0
GLD,2016-12-15 00:00:00+00:00,107.34,107.99,107.0,107.85,14427539,107.34,107.99,107.0,107.85,14427539,0.0,1.0
GLD,2016-12-16 00:00:00+00:00,108.05,108.78,107.475,107.95,10602807,108.05,108.78,107.475,107.95,10602807,0.0,1.0
GLD,2016-12-19 00:00:00+00:00,108.59,108.88,108.34,108.6,5339066,108.59,108.88,108.34,108.6,5339066,0.0,1.0
GLD,2016-12-20 00:00:00+00:00,107.79,107.997,107.2942,107.47,7321100,107.79,107.997,107.2942,107.47,7321100,0.0,1.0
GLD,2016-12-21 00:00:00+00:00,107.85,108.3125,107.68,108.25,5188680,107.85,108.3125,107.68,108.25,5188680,0.0,1.0
GLD,2016-12-22 00:00:00+00:00,107.59,108.1,107.49,107.68,4942759,107.59,108.1,107.49,107.68,4942759,0.0,1.0
GLD,2016-12-23 00:00:00+00:00,107.93,108.25,107.8,107.84,5012242,107.93,108.25,107.8,107.84,5012242,0.0,1.0
GLD,2016-12-27 00:00:00+00:00,108.56,108.67,108.24,108.61,3685504,108.56,108.67,108.24,108.61,3685504,0.0,1.0
GLD,2016-12-28 00:00:00+00:00,108.86,108.91,108.29,108.4,5091228,108.86,108.91,108.29,108.4,5091228,0.0,1.0
GLD,2016-12-29 00:00:00+00:00,110.29,110.53,109.16,109.23,7563896,110.29,110.53,109.16,109.23,7563896,0.0,1.0
GLD,2016-12-30 00:00:00+00:00,109.61,110.62,109.53,110.38,8873725,109.61,110.62,109.53,110.38,8873725,0.0,1.0
GLD,2017-01-03 00:00:00+00:00,110.47,111.0,109.37,109.62,7527353,110.47,111.0,109.37,109.62,7527353,0.0,1.0
GLD,2017-01-04 00:00:00+00:00,110.86,111.22,110.61,111.06,4904119,110.86,111.22,110.61,111.06,4904119,0.0,1.0
GLD,2017-01-05 00:00:00+00:00,112.58,112.94,112.07,112.16,9606761,112.58,112.94,112.07,112.16,9606761,0.0,1.0
GLD,2017-01-06 00:00:00+00:00,111.75,112.38,111.57,111.81,7686070,111.75,112.38,111.57,111.81,7686070,0.0,1.0
GLD,2017-01-09 00:00:00+00:00,112.67,113.0399,112.18,112.39,5674636,112.67,113.0399,112.18,112.39,5674636,0.0,1.0
GLD,2017-01-10 00:00:00+00:00,113.15,113.45,112.635,112.94,6093404,113.15,113.45,112.635,112.94,6093404,0.0,1.0
GLD,2017-01-11 00:00:00+00:00,113.5,114.19,112.17,112.87,9918689,113.5,114.19,112.17,112.87,9918689,0.0,1.0
GLD,2017-01-12 00:00:00+00:00,113.91,114.93,113.805,114.52,8457319,113.91,114.93,113.805,114.52,8457319,0.0,1.0
GLD,2017-01-13 00:00:00+00:00,114.21,114.31,113.19,113.65,7261454,114.21,114.31,113.19,113.65,7261454,0.0,1.0
GLD,2017-01-17 00:00:00+00:00,115.85,115.96,115.495,115.89,9142370,115.85,115.96,115.495,115.89,9142370,0.0,1.0
GLD,2017-01-18 00:00:00+00:00,114.87,115.92,114.56,115.74,6498109,114.87,115.92,114.56,115.74,6498109,0.0,1.0
GLD,2017-01-19 00:00:00+00:00,114.77,114.96,113.935,114.32,6437008,114.77,114.96,113.935,114.32,6437008,0.0,1.0
GLD,2017-01-20 00:00:00+00:00,115.05,115.76,114.32,114.65,12261510,115.05,115.76,114.32,114.65,12261510,0.0,1.0
GLD,2017-01-23 00:00:00+00:00,115.79,116.17,115.2,115.51,6373102,115.79,116.17,115.2,115.51,6373102,0.0,1.0
GLD,2017-01-24 00:00:00+00:00,115.27,116.02,114.94,115.69,5798840,115.27,116.02,114.94,115.69,5798840,0.0,1.0
GLD,2017-01-25 00:00:00+00:00,114.32,114.44,113.68,114.14,6697523,114.32,114.44,113.68,114.14,6697523,0.0,1.0
GLD,2017-01-26 00:00:00+00:00,113.26,113.505,112.83,113.24,5390463,113.26,113.505,112.83,113.24,5390463,0.0,1.0
GLD,2017-01-27 00:00:00+00:00,113.49,113.545,112.81,112.93,6706135,113.49,113.545,112.81,112.93,6706135,0.0,1.0
GLD,2017-01-30 00:00:00+00:00,113.97,114.3,113.535,113.61,7687782,113.97,114.3,113.535,113.61,7687782,0.0,1.0
GLD,2017-01-31 00:00:00+00:00,115.55,115.8173,115.18,115.27,10421882,115.55,115.8173,115.18,115.27,10421882,0.0,1.0
GLD,2017-02-01 00:00:00+00:00,115.2,115.45,114.14,114.66,6932889,115.2,115.45,114.14,114.66,6932889,0.0,1.0
GLD,2017-02-02 00:00:00+00:00,115.84,116.57,115.625,116.26,7189461,115.84,116.57,115.625,116.26,7189461,0.0,1.0
GLD,2017-02-03 00:00:00+00:00,116.13,116.365,115.71,115.73,9455464,116.13,116.365,115.71,115.73,9455464,0.0,1.0
GLD,2017-02-06 00:00:00+00:00,117.7,117.74,116.74,117.07,8547843,117.7,117.74,116.74,117.07,8547843,0.0,1.0
GLD,2017-02-07 00:00:00+00:00,117.46,117.74,117.2,117.31,8621039,117.46,117.74,117.2,117.31,8621039,0.0,1.0
GLD,2017-02-08 00:00:00+00:00,118.19,118.59,117.81,118.09,9633443,118.19,118.59,117.81,118.09,9633443,0.0,1.0
GLD,2017-02-09 00:00:00+00:00,117.29,118.58,117.2,118.32,8177210,117.29,118.58,117.2,118.32,8177210,0.0,1.0
GLD,2017-02-10 00:00:00+00:00,117.6,117.86,116.67,116.68,9072146,117.6,117.86,116.67,116.68,9072146,0.0,1.0
GLD,2017-02-13 00:00:00+00:00,116.8,116.95,116.15,116.73,7354924,116.8,116.95,116.15,116.73,7354924,0.0,1.0
GLD,2017-02-14 00:00:00+00:00,116.93,117.56,116.38,117.51,6927842,116.93,117.56,116.38,117.51,6927842,0.0,1.0
GLD,2017-02-15 00:00:00+00:00,117.45,117.48,116.2466,116.33,7088419,117.45,117.48,116.2466,116.33,7088419,0.0,1.0
GLD,2017-02-16 00:00:00+00:00,118.08,118.35,117.83,117.93,6378650,118.08,118.35,117.83,117.93,6378650,0.0,1.0
GLD,2017-02-17 00:00:00+00:00,117.68,118.4,117.6201,118.19,7338065,117.68,118.4,117.6201,118.19,7338065,0.0,1.0
GLD,2017-02-21 00:00:00+00:00,117.75,118.0,116.77,117.04,6166875,117.75,118.0,116.77,117.04,6166875,0.0,1.0
GLD,2017-02-22 00:00:00+00:00,117.91,118.02,117.24,117.86,6057179,117.91,118.02,117.24,117.86,6057179,0.0,1.0
GLD,2017-02-23 00:00:00+00:00,118.94,119.155,118.675,118.76,7523304,118.94,119.155,118.675,118.76,7523304,0.0,1.0
GLD,2017-02-24 00:00:00+00:00,119.7,119.88,119.25,119.74,9808957,119.7,119.88,119.25,119.74,9808957,0.0,1.0
GLD,2017-02-27 00:00:00+00:00,119.12,120.4,119.12,119.73,9263499,119.12,120.4,119.12,119.73,9263499,0.0,1.0
GLD,2017-02-28 00:00:00+00:00,119.23,119.84,118.82,119.71,8727832,119.23,119.84,118.82,119.71,8727832,0.0,1.0
GLD,2017-03-01 00:00:00+00:00,119.06,119.12,117.95,117.98,8679637,119.06,119.12,117.95,117.98,8679637,0.0,1.0
GLD,2017-03-02 00:00:00+00:00,117.58,118.34,117.225,117.76,10986262,117.58,118.34,117.225,117.76,10986262,0.0,1.0
GLD,2017-03-03 00:00:00+00:00,117.51,117.73,116.44,116.95,10665818,117.51,117.73,116.44,116.95,10665818,0.0,1.0
GLD,2017-03-06 00:00:00+00:00,116.72,117.35,116.63,117.35,4883547,116.72,117.35,116.63,117.35,4883547,0.0,1.0
GLD,2017-03-07 00:00:00+00:00,115.78,116.25,115.615,116.13,6846277,115.78,116.25,115.615,116.13,6846277,0.0,1.0
GLD,2017-03-08 00:00:00+00:00,115.06,115.36,114.945,114.99,7620924,115.06,115.36,114.945,114.99,7620924,0.0,1.0
GLD,2017-03-09 00:00:00+00:00,114.47,115.025,114.405,114.78,6410916,114.47,115.025,114.405,114.78,6410916,0.0,1.0
GLD,2017-03-10 00:00:00+00:00,114.72,114.73,114.13,114.45,7929500,114.72,114.73,114.13,114.45,7929500,0.0,1.0
GLD,2017-03-13 00:00:00+00:00,114.74,114.91,114.505,114.63,5807391,114.74,114.91,114.505,114.63,5807391,0.0,1.0
GLD,2017-03-14 00:00:00+00:00,114.12,115.01,114.025,114.54,5301810,114.12,115.01,114.025,114.54,5301810,0.0,1.0
GLD,2017-03-15 00:00:00+00:00,116.25,116.25,114.02,114.29,13524082,116.25,116.25,114.02,114.29,13524082,0.0,1.0
GLD,2017-03-16 00:00:00+00:00,116.73,117.29,116.69,117.27,9322018,116.73,117.29,116.69,117.27,9322018,0.0,1.0
GLD,2017-03-17 00:00:00+00:00,116.99,117.27,116.91,117.04,4683039,116.99,117.27,116.91,117.04,4683039,0.0,1.0
GLD,2017-03-20 00:00:00+00:00,117.5645,117.595,117.205,117.31,4000202,117.5645,117.595,117.205,117.31,4000202,0.0,1.0
GLD,2017-03-21 00:00:00+00:00,118.54,118.8,117.76,117.77,9567932,118.54,118.8,117.76,117.77,9567932,0.0,1.0
GLD,2017-03-22 00:00:00+00:00,118.83,119.15,118.68,118.87,7287350,118.83,119.15,118.68,118.87,7287350,0.0,1.0
GLD,2017-03-23 00:00:00+00:00,118.67,119.25,118.32,119.15,6201129,118.67,119.25,118.32,119.15,6201129,0.0,1.0
GLD,2017-03-24 00:00:00+00:00,118.86,119.21,118.39,118.5,6879634,118.86,119.21,118.39,118.5,6879634,0.0,1.0
GLD,2017-03-27 00:00:00+00:00,119.53,120.08,119.27,119.93,8519573,119.53,120.08,119.27,119.93,8519573,0.0,1.0
GLD,2017-03-28 00:00:00+00:00,119.04,119.83,118.78,119.74,7112787,119.04,119.83,118.78,119.74,7112787,0.0,1.0
GLD,2017-03-29 00:00:00+00:00,119.33,119.45,119.047,119.22,4911042,119.33,119.45,119.047,119.22,4911042,0.0,1.0
GLD,2017-03-30 00:00:00+00:00,118.47,119.12,118.32,118.77,6894572,118.47,119.12,118.32,118.77,6894572,0.0,1.0
GLD,2017-03-31 00:00:00+00:00,118.72,119.08,118.46,118.61,8520847,118.72,119.08,118.46,118.61,8520847,0.0,1.0
GLD,2017-04-03 00:00:00+00:00,119.35,119.37,118.67,118.69,6105704,119.35,119.37,118.67,118.69,6105704,0.0,1.0
GLD,2017-04-04 00:00:00+00:00,119.62,119.77,119.38,119.59,4687301,119.62,119.77,119.38,119.59,4687301,0.0,1.0
GLD,2017-04-05 00:00:00+00:00,119.62,119.63,118.4,118.62,8105952,119.62,119.63,118.4,118.62,8105952,0.0,1.0
GLD,2017-04-06 00:00:00+00:00,119.18,119.42,118.975,119.22,4633470,119.18,119.42,118.975,119.22,4633470,0.0,1.0
GLD,2017-04-07 00:00:00+00:00,119.46,120.67,119.14,120.3,12350093,119.46,120.67,119.14,120.3,12350093,0.0,1.0
GLD,2017-04-10 00:00:00+00:00,119.46,119.69,118.85,119.04,4623673,119.46,119.69,118.85,119.04,4623673,0.0,1.0
GLD,2017-04-11 00:00:00+00:00,121.19,121.4,120.29,120.33,12455294,121.19,121.4,120.29,120.33,12455294,0.0,1.0
GLD,2017-04-12 00:00:00+00:00,122.02,122.22,121.14,121.38,9502540,122.02,122.22,121.14,121.38,9502540,0.0,1.0
GLD,2017-04-13 00:00:00+00:00,122.6,122.65,122.03,122.54,9892641,122.6,122.65,122.03,122.54,9892641,0.0,1.0
GLD,2017-04-17 00:00:00+00:00,122.24,123.07,121.99,122.55,8469580,122.24,123.07,121.99,122.55,8469580,0.0,1.0
GLD,2017-04-18 00:00:00+00:00,122.82,123.0292,121.73,122.43,10903701,122.82,123.0292,121.73,122.43,10903701,0.0,1.0
GLD,2017-04-19 00:00:00+00:00,121.73,122.26,121.28,122.25,8472702,121.73,122.26,121.28,122.25,8472702,0.0,1.0
GLD,2017-04-20 00:00:00+00:00,121.96,122.17,121.5,121.82,11787330,121.96,122.17,121.5,121.82,11787330,0.0,1.0
GLD,2017-04-21 00:00:00+00:00,122.31,122.61,121.73,122.14,15608031,122.31,122.61,121.73,122.14,15608031,0.0,1.0
GLD,2017-04-24 00:00:00+00:00,121.48,121.51,120.6601,120.77,11053559,121.48,121.51,120.6601,120.77,11053559,0.0,1.0
GLD,2017-04-25 00:00:00+00:00,120.25,120.87,120.05,120.53,10344784,120.25,120.87,120.05,120.53,10344784,0.0,1.0
GLD,2017-04-26 00:00:00+00:00,120.84,120.96,119.87,120.21,9758844,120.84,120.96,119.87,120.21,9758844,0.0,1.0
GLD,2017-04-27 00:00:00+00:00,120.39,120.5975,119.97,120.42,8266954,120.39,120.5975,119.97,120.42,8266954,0.0,1.0
GLD,2017-04-28 00:00:00+00:00,120.77,120.77,120.27,120.34,9134246,120.77,120.77,120.27,120.34,9134246,0.0,1.0
GLD,2017-05-01 00:00:00+00:00,119.67,120.75,119.35,120.21,9331809,119.67,120.75,119.35,120.21,9331809,0.0,1.0
GLD,2017-05-02 00:00:00+00:00,119.65,119.65,119.24,119.3,4900784,119.65,119.65,119.24,119.3,4900784,0.0,1.0
GLD,2017-05-03 00:00:00+00:00,117.98,119.34,117.92,119.18,10811052,117.98,119.34,117.92,119.18,10811052,0.0,1.0
GLD,2017-05-04 00:00:00+00:00,116.79,117.28,116.63,116.81,12405323,116.79,117.28,116.63,116.81,12405323,0.0,1.0
GLD,2017-05-05 00:00:00+00:00,117.01,117.07,116.68,116.86,7127199,117.01,117.07,116.68,116.86,7127199,0.0,1.0
GLD,2017-05-08 00:00:00+00:00,116.75,117.14,116.68,117.03,5438375,116.75,117.14,116.68,117.03,5438375,0.0,1.0
GLD,2017-05-09 00:00:00+00:00,116.05,116.24,115.56,116.18,6801280,116.05,116.24,115.56,116.18,6801280,0.0,1.0
GLD,2017-05-10 00:00:00+00:00,116.04,116.4999,115.86,116.42,4290459,116.04,116.4999,115.86,116.42,4290459,0.0,1.0
GLD,2017-05-11 00:00:00+00:00,116.5,116.845,116.185,116.21,6274368,116.5,116.845,116.185,116.21,6274368,0.0,1.0
GLD,2017-05-12 00:00:00+00:00,116.83,117.16,116.73,117.07,5434477,116.83,117.16,116.73,117.07,5434477,0.0,1.0
GLD,2017-05-15 00:00:00+00:00,117.14,117.54,116.99,117.52,5019589,117.14,117.54,116.99,117.52,5019589,0.0,1.0
GLD,2017-05-16 00:00:00+00:00,117.65,117.91,117.4,117.45,4942822,117.65,117.91,117.4,117.45,4942822,0.0,1.0
GLD,2017-05-17 00:00:00+00:00,119.79,120.02,119.27,119.36,13936876,119.79,120.02,119.27,119.36,13936876,0.0,1.0
GLD,2017-05-18 00:00:00+00:00,118.81,119.84,118.56,119.77,10341141,118.81,119.84,118.56,119.77,10341141,0.0,1.0
GLD,2017-05-19 00:00:00+00:00,119.4,119.545,118.88,119.39,6787254,119.4,119.545,118.88,119.39,6787254,0.0,1.0
GLD,2017-05-22 00:00:00+00:00,119.9,120.14,119.58,119.63,5132485,119.9,120.14,119.58,119.63,5132485,0.0,1.0
GLD,2017-05-23 00:00:00+00:00,119.14,120.19,118.9841,120.13,8305434,119.14,120.19,118.9841,120.13,8305434,0.0,1.0
GLD,2017-05-24 00:00:00+00:00,119.61,119.7425,118.915,119.07,7064911,119.61,119.7425,118.915,119.07,7064911,0.0,1.0
GLD,2017-05-25 00:00:00+00:00,119.48,119.695,119.29,119.52,4105092,119.48,119.695,119.29,119.52,4105092,0.0,1.0
GLD,2017-05-26 00:00:00+00:00,120.54,120.79,120.33,120.49,6791648,120.54,120.79,120.33,120.49,6791648,0.0,1.0
GLD,2017-05-30 00:00:00+00:00,120.14,120.33,119.95,120.24,4507493,120.14,120.33,119.95,120.24,4507493,0.0,1.0
GLD,2017-05-31 00:00:00+00:00,120.62,121.23,120.26,120.31,10360724,120.62,121.23,120.26,120.31,10360724,0.0,1.0
GLD,2017-06-01 00:00:00+00:00,120.72,120.74,120.06,120.17,8702543,120.72,120.74,120.06,120.17,8702543,0.0,1.0
GLD,2017-06-02 00:00:00+00:00,121.61,121.71,121.19,121.31,7268054,121.61,121.71,121.19,121.31,7268054,0.0,1.0
GLD,2017-06-05 00:00:00+00:00,121.73,121.94,121.58,121.91,3979162,121.73,121.94,121.58,121.91,3979162,0.0,1.0
GLD,2017-06-06 00:00:00+00:00,123.1,123.31,122.77,123.09,10798527,123.1,123.31,122.77,123.09,10798527,0.0,1.0
GLD,2017-06-07 00:00:00+00:00,122.45,123.16,122.015,122.79,9039175,122.45,123.16,122.015,122.79,9039175,0.0,1.0
GLD,2017-06-08 00:00:00+00:00,121.65,122.08,120.95,122.07,8169807,121.65,122.08,120.95,122.07,8169807,0.0,1.0
GLD,2017-06-09 00:00:00+00:00,120.54,120.91,120.4,120.46,7054664,120.54,120.91,120.4,120.46,7054664,0.0,1.0
GLD,2017-06-12 00:00:00+00:00,120.36,120.685,120.265,120.33,4927375,120.36,120.685,120.265,120.33,4927375,0.0,1.0
GLD,2017-06-13 00:00:00+00:00,120.48,120.71,119.92,119.95,3786628,120.48,120.71,119.92,119.95,3786628,0.0,1.0
GLD,2017-06-14 00:00:00+00:00,119.82,121.88,119.57,121.51,21124841,119.82,121.88,119.57,121.51,21124841,0.0,1.0
GLD,2017-06-15 00:00:00+00:00,119.32,119.5,119.1275,119.22,6796668,119.32,119.5,119.1275,119.22,6796668,0.0,1.0
GLD,2017-06-16 00:00:00+00:00,119.34,119.5,119.24,119.35,6435674,119.34,119.5,119.24,119.35,6435674,0.0,1.0
GLD,2017-06-19 00:00:00+00:00,118.43,118.84,118.33,118.74,6786973,118.43,118.84,118.33,118.74,6786973,0.0,1.0
GLD,2017-06-20 00:00:00+00:00,118.18,118.46,118.07,118.42,4617387,118.18,118.46,118.07,118.42,4617387,0.0,1.0
GLD,2017-06-21 00:00:00+00:00,118.52,118.66,118.15,118.15,4723749,118.52,118.66,118.15,118.15,4723749,0.0,1.0
GLD,2017-06-22 00:00:00+00:00,118.92,119.1978,118.6,119.13,5811927,118.92,119.1978,118.6,119.13,5811927,0.0,1.0
GLD,2017-06-23 00:00:00+00:00,119.43,119.66,119.31,119.65,9258628,119.43,119.66,119.31,119.65,9258628,0.0,1.0
GLD,2017-06-26 00:00:00+00:00,118.36,118.535,118.17,118.29,6593380,118.36,118.535,118.17,118.29,6593380,0.0,1.0
GLD,2017-06-27 00:00:00+00:00,118.81,119.05,118.481,118.87,5759344,118.81,119.05,118.481,118.87,5759344,0.0,1.0
GLD,2017-06-28 00:00:00+00:00,118.9,119.06,118.685,119.06,4220130,118.9,119.06,118.685,119.06,4220130,0.0,1.0
GLD,2017-06-29 00:00:00+00:00,118.32,118.64,117.91,117.97,7705165,118.32,118.64,117.91,117.97,7705165,0.0,1.0
GLD,2017-06-30 00:00:00+00:00,118.02,118.41,117.95,118.08,7272612,118.02,118.41,117.95,118.08,7272612,0.0,1.0
GLD,2017-07-03 00:00:00+00:00,116.09,116.85,115.94,116.54,12145049,116.09,116.85,115.94,116.54,12145049,0.0,1.0
GLD,2017-07-05 00:00:00+00:00,116.52,116.67,115.87,115.91,7223256,116.52,116.67,115.87,115.91,7223256,0.0,1.0
GLD,2017-07-06 00:00:00+00:00,116.47,116.61,116.24,116.58,4443390,116.47,116.61,116.24,116.58,4443390,0.0,1.0
GLD,2017-07-07 00:00:00+00:00,115.28,115.79,114.8,115.78,11153608,115.28,115.79,114.8,115.78,11153608,0.0,1.0
GLD,2017-07-10 00:00:00+00:00,115.47,115.57,114.83,115.02,4970886,115.47,115.57,114.83,115.02,4970886,0.0,1.0
GLD,2017-07-11 00:00:00+00:00,115.62,115.77,114.88,115.26,6637939,115.62,115.77,114.88,115.26,6637939,0.0,1.0
GLD,2017-07-12 00:00:00+00:00,116.03,116.33,115.87,116.21,4654361,116.03,116.33,115.87,116.21,4654361,0.0,1.0
GLD,2017-07-13 00:00:00+00:00,115.82,116.04,115.67,116.04,4148935,115.82,116.04,115.67,116.04,4148935,0.0,1.0
GLD,2017-07-14 00:00:00+00:00,116.77,117.25,116.64,117.04,5788219,116.77,117.25,116.64,117.04,5788219,0.0,1.0
GLD,2017-07-17 00:00:00+00:00,117.29,117.53,117.23,117.42,5170849,117.29,117.53,117.23,117.42,5170849,0.0,1.0
GLD,2017-07-18 00:00:00+00:00,118.11,118.33,117.88,117.99,7158573,118.11,118.33,117.88,117.99,7158573,0.0,1.0
GLD,2017-07-19 00:00:00+00:00,118.08,118.27,117.8363,118.18,3205142,118.08,118.27,117.8363,118.18,3205142,0.0,1.0
GLD,2017-07-20 00:00:00+00:00,118.24,118.62,117.66,117.92,5571648,118.24,118.62,117.66,117.92,5571648,0.0,1.0
GLD,2017-07-21 00:00:00+00:00,119.26,119.39,118.751,119.0,10135919,119.26,119.39,118.751,119.0,10135919,0.0,1.0
GLD,2017-07-24 00:00:00+00:00,119.31,119.5762,119.18,119.52,3654331,119.31,119.5762,119.18,119.52,3654331,0.0,1.0
GLD,2017-07-25 00:00:00+00:00,118.92,119.32,118.79,118.99,6202988,118.92,119.32,118.79,118.99,6202988,0.0,1.0
GLD,2017-07-26 00:00:00+00:00,119.88,120.15,118.55,118.57,8527944,119.88,120.15,118.55,118.57,8527944,0.0,1.0
GLD,2017-07-27 00:00:00+00:00,119.79,120.14,119.28,120.1,6385216,119.79,120.14,119.28,120.1,6385216,0.0,1.0
GLD,2017-07-28 00:00:00+00:00,120.69,120.8558,120.14,120.15,7393606,120.69,120.8558,120.14,120.15,7393606,0.0,1.0
GLD,2017-07-31 00:00:00+00:00,120.75,120.805,120.45,120.5,3944561,120.75,120.805,120.45,120.5,3944561,0.0,1.0
GLD,2017-08-01 00:00:00+00:00,120.65,121.14,120.44,120.44,7365056,120.65,121.14,120.44,120.44,7365056,0.0,1.0
GLD,2017-08-02 00:00:00+00:00,120.4,121.02,120.34,120.51,5945279,120.4,121.02,120.34,120.51,5945279,0.0,1.0
GLD,2017-08-03 00:00:00+00:00,120.59,120.83,120.31,120.31,4275576,120.59,120.83,120.31,120.31,4275576,0.0,1.0
GLD,2017-08-04 00:00:00+00:00,119.65,120.039,119.2201,119.97,8644781,119.65,120.039,119.2201,119.97,8644781,0.0,1.0
GLD,2017-08-07 00:00:00+00:00,119.51,119.79,119.43,119.43,3010138,119.51,119.79,119.43,119.43,3010138,0.0,1.0
GLD,2017-08-08 00:00:00+00:00,119.86,120.12,118.97,120.02,7227220,119.86,120.12,118.97,120.02,7227220,0.0,1.0
GLD,2017-08-09 00:00:00+00:00,121.31,121.55,120.76,121.02,9186236,121.31,121.55,120.76,121.02,9186236,0.0,1.0
GLD,2017-08-10 00:00:00+00:00,122.21,122.44,122.03,122.08,9817872,122.21,122.44,122.03,122.08,9817872,0.0,1.0
GLD,2017-08-11 00:00:00+00:00,122.79,122.83,122.03,122.24,8019519,122.79,122.83,122.03,122.24,8019519,0.0,1.0
GLD,2017-08-14 00:00:00+00:00,121.92,122.24,121.6845,121.98,6035297,121.92,122.24,121.6845,121.98,6035297,0.0,1.0
GLD,2017-08-15 00:00:00+00:00,120.98,121.2299,120.5828,120.6,6731340,120.98,121.2299,120.5828,120.6,6731340,0.0,1.0
GLD,2017-08-16 00:00:00+00:00,121.87,122.06,120.66,120.66,8267341,121.87,122.06,120.66,120.66,8267341,0.0,1.0
GLD,2017-08-17 00:00:00+00:00,122.49,122.6099,121.76,122.29,8183805,122.49,122.6099,121.76,122.29,8183805,0.0,1.0
GLD,2017-08-18 00:00:00+00:00,122.3,123.54,122.0,123.37,13654226,122.3,123.54,122.0,123.37,13654226,0.0,1.0
GLD,2017-08-21 00:00:00+00:00,122.76,122.981,122.5,122.54,5549687,122.76,122.981,122.5,122.54,5549687,0.0,1.0
GLD,2017-08-22 00:00:00+00:00,122.21,122.56,121.85,122.56,6493937,122.21,122.56,121.85,122.56,6493937,0.0,1.0
GLD,2017-08-23 00:00:00+00:00,122.67,122.69,122.31,122.58,5038391,122.67,122.69,122.31,122.58,5038391,0.0,1.0
GLD,2017-08-24 00:00:00+00:00,122.29,122.64,122.13,122.39,4193396,122.29,122.64,122.13,122.39,4193396,0.0,1.0
GLD,2017-08-25 00:00:00+00:00,122.74,123.02,121.29,122.77,12398247,122.74,123.02,121.29,122.77,12398247,0.0,1.0
GLD,2017-08-28 00:00:00+00:00,124.69,124.73,123.33,123.33,11578265,124.69,124.73,123.33,123.33,11578265,0.0,1.0
GLD,2017-08-29 00:00:00+00:00,124.42,125.87,124.0545,125.81,9861471,124.42,125.87,124.0545,125.81,9861471,0.0,1.0
GLD,2017-08-30 00:00:00+00:00,124.36,124.62,124.16,124.33,6328422,124.36,124.62,124.16,124.33,6328422,0.0,1.0
GLD,2017-08-31 00:00:00+00:00,125.82,125.84,124.55,124.58,11775530,125.82,125.84,124.55,124.58,11775530,0.0,1.0
GLD,2017-09-01 00:00:00+00:00,126.06,126.17,125.12,126.01,11567404,126.06,126.17,125.12,126.01,11567404,0.0,1.0
GLD,2017-09-05 00:00:00+00:00,127.46,127.78,126.57,126.65,11703242,127.46,127.78,126.57,126.65,11703242,0.0,1.0
GLD,2017-09-06 00:00:00+00:00,126.81,127.44,126.55,127.34,10059273,126.81,127.44,126.55,127.34,10059273,0.0,1.0
GLD,2017-09-07 00:00:00+00:00,128.13,128.32,127.39,127.56,10219719,128.13,128.32,127.39,127.56,10219719,0.0,1.0
GLD,2017-09-08 00:00:00+00:00,127.97,128.3,127.59,128.205,8903683,127.97,128.3,127.59,128.205,8903683,0.0,1.0
GLD,2017-09-11 00:00:00+00:00,126.19,126.94,126.045,126.74,8737510,126.19,126.94,126.045,126.74,8737510,0.0,1.0
GLD,2017-09-12 00:00:00+00:00,126.56,126.59,125.94,126.03,8349012,126.56,126.59,125.94,126.03,8349012,0.0,1.0
GLD,2017-09-13 00:00:00+00:00,125.61,126.45,125.5,126.4,8490963,125.61,126.45,125.5,126.4,8490963,0.0,1.0
GLD,2017-09-14 00:00:00+00:00,126.16,126.44,125.62,125.66,5330663,126.16,126.44,125.62,125.66,5330663,0.0,1.0
GLD,2017-09-15 00:00:00+00:00,125.53,125.99,125.41,125.99,7124727,125.53,125.99,125.41,125.99,7124727,0.0,1.0
GLD,2017-09-18 00:00:00+00:00,124.36,124.76,123.965,124.71,8859807,124.36,124.76,123.965,124.71,8859807,0.0,1.0
